OBJECTID|TRIPTYPE|PROVIDERNAME|FAREAMOUNT|GRATUITYAMOUNT|SURCHARGEAMOUNT|EXTRAFAREAMOUNT|TOLLAMOUNT|TOTALAMOUNT|PAYMENTTYPE|ORIGINCITY|ORIGINSTATE|ORIGINZIP|DESTINATIONCITY|DESTINATIONSTATE|DESTINATIONZIP|MILEAGE|DURATION|ORIGIN_BLOCK_LATITUDE|ORIGIN_BLOCK_LONGITUDE|ORIGIN_BLOCKNAME|DESTINATION_BLOCK_LATITUDE|DESTINATION_BLOCK_LONGITUDE|DESTINATION_BLOCKNAME|AIRPORT|ORIGINDATETIME_TR|DESTINATIONDATETIME_TR
1158|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 11:00|01/28/2015 11:00
1159|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 11:00|01/28/2015 11:00
1160|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 12:00|01/28/2015 12:00
1161|3|Yellow Cab|20.27|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20020|NULL|NULL|||||||N|01/22/2015 12:00|01/22/2015 12:00
1162|3|Yellow Cab|14.14|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20017|Washington|DC|20003|NULL|NULL|||||||N|01/22/2015 14:00|01/22/2015 14:00
1163|3|Yellow Cab|11.98|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20001|Washington|DC|20010|NULL|NULL|||||||N|01/22/2015 15:00|01/22/2015 15:00
1164|3|Yellow Cab|0.47|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20010|Washington|DC|20001|NULL|NULL|||||||N|01/22/2015 19:00|01/22/2015 19:00
1165|3|Yellow Cab|10.90|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 04:00|01/23/2015 05:00
1166|3|Yellow Cab|34.66|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20032|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 04:00|01/23/2015 05:00
1167|3|Yellow Cab|35.47|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20017|NULL|NULL|||||||N|01/23/2015 07:00|01/23/2015 08:00
1168|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 09:00|01/23/2015 09:00
1169|3|Yellow Cab|NULL|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20012|NULL|NULL|||||||N|01/23/2015 09:00|01/23/2015 09:00
1170|3|Yellow Cab|18.46|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 10:00|01/23/2015 10:00
1171|3|Yellow Cab|10.63|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20017|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 10:00|01/23/2015 10:00
1172|3|Yellow Cab|14.94|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|Washington|DC|20032|NULL|NULL|||||||N|01/23/2015 11:00|01/23/2015 11:00
1173|3|Yellow Cab|16.84|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 11:00|01/23/2015 11:00
1174|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 11:00|01/23/2015 12:00
1175|3|Yellow Cab|20.62|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20037|Washington|DC|20010|NULL|NULL|||||||N|01/23/2015 12:00|01/23/2015 12:00
1176|3|Yellow Cab|15.49|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20001|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 13:00|01/23/2015 13:00
1177|3|Yellow Cab|18.46|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20037|Washington|DC|20011|NULL|NULL|||||||N|01/23/2015 13:00|01/23/2015 14:00
1178|3|Yellow Cab|25.75|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20001|NULL|NULL|||||||N|01/23/2015 14:00|01/23/2015 15:00
1179|3|Yellow Cab|25.37|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20012|Washington|DC|20002|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 15:00
1180|3|Yellow Cab|37.63|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20012|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 16:00
1181|3|Yellow Cab|16.84|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 15:00
1182|3|Yellow Cab|16.03|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20010|Washington|DC|20037|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 15:00
1183|3|Yellow Cab|13.60|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|Washington|DC|20001|NULL|NULL|||||||N|01/23/2015 18:00|01/23/2015 19:00
1184|3|Yellow Cab|16.49|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20010|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 18:00|01/23/2015 18:00
1185|3|Yellow Cab|10.64|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20019|Washington|DC|20019|NULL|NULL|||||||N|01/23/2015 19:00|01/23/2015 19:00
1186|3|Yellow Cab|12.52|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20002|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 22:00|01/23/2015 22:00
1187|3|Yellow Cab|10.63|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20011|Washington|DC|20422|NULL|NULL|||||||N|01/23/2015 08:00|01/23/2015 08:00
1188|3|Yellow Cab|13.06|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20010|NULL|NULL|||||||N|01/24/2015 13:00|01/23/2015 13:00
1189|3|Yellow Cab|12.79|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20010|NULL|NULL|00000|NULL|NULL|||||||N|01/24/2015 17:00|01/23/2015 17:00
1190|3|Yellow Cab|16.57|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20017|Washington|DC|20002|NULL|NULL|||||||N|01/25/2015 06:00|01/23/2015 06:00
1191|3|Yellow Cab|NULL|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20020|NULL|NULL|00000|NULL|NULL|||||||N|01/25/2015 09:00|01/23/2015 00:00
1192|3|Yellow Cab|18.46|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20002|Washington|DC|20017|NULL|NULL|||||||N|01/25/2015 11:00|01/25/2015 11:00
1193|3|Yellow Cab|8.47|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 05:00|01/23/2015 05:00
1194|3|Yellow Cab|10.63|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20018|NULL|NULL|||||||N|01/23/2015 05:00|01/23/2015 05:00
1195|3|Yellow Cab|12.79|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20020|Washington|DC|20019|NULL|NULL|||||||N|01/23/2015 10:00|01/23/2015 10:00
1196|3|Yellow Cab|10.09|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20003|Washington|DC|20002|NULL|NULL|||||||N|01/23/2015 10:00|01/23/2015 10:00
1197|3|Yellow Cab|17.38|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20018|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 10:00|01/23/2015 11:00
1198|3|Yellow Cab|16.03|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20020|NULL|NULL|||||||N|01/23/2015 14:00|01/23/2015 14:00
1199|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20001|Washington|DC|20010|NULL|NULL|||||||N|01/23/2015 14:00|01/23/2015 15:00
1200|3|Yellow Cab|13.06|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20003|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 15:00
1201|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20010|Washington|DC|20001|NULL|NULL|||||||N|01/23/2015 20:00|01/23/2015 20:00
1202|3|Yellow Cab|19.00|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|NULL|NULL|00000|NULL|NULL|||||||N|01/23/2015 21:00|01/23/2015 21:00
1203|3|Yellow Cab|13.60|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20002|NULL|NULL|||||||N|01/23/2015 15:00|01/23/2015 15:00
1204|3|Yellow Cab|16.30|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20010|NULL|NULL|||||||N|01/26/2015 04:00|01/26/2015 05:00
1205|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/26/2015 04:00|01/26/2015 05:00
1206|3|Yellow Cab|33.31|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20032|Washington|DC|20018|NULL|NULL|||||||N|01/26/2015 05:00|01/26/2015 05:00
1207|3|Yellow Cab|29.80|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20020|Washington|DC|20010|NULL|NULL|||||||N|01/26/2015 07:00|01/26/2015 07:00
1208|3|Yellow Cab|16.30|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/26/2015 09:00|01/26/2015 09:00
1209|3|Yellow Cab|24.13|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20012|Washington|DC|20006|NULL|NULL|||||||N|01/26/2015 10:00|01/26/2015 10:00
1210|3|Yellow Cab|28.72|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|Washington|DC|20032|NULL|NULL|||||||N|01/26/2015 10:00|01/26/2015 11:00
1211|3|Yellow Cab|14.68|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|NULL|NULL|00000|NULL|NULL|||||||N|01/26/2015 10:00|01/26/2015 11:00
1212|3|Yellow Cab|26.02|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20020|Washington|DC|20010|NULL|NULL|||||||N|01/26/2015 13:00|01/26/2015 14:00
1213|3|Yellow Cab|12.25|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20018|Washington|DC|20001|NULL|NULL|||||||N|01/26/2015 13:00|01/26/2015 13:00
1214|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 11:00|01/27/2015 11:00
1215|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 09:00|01/27/2015 09:00
1216|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 14:00|01/27/2015 14:00
1217|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 08:00|01/27/2015 08:00
1218|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 05:00|01/27/2015 05:00
1219|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 09:00|01/27/2015 09:00
1220|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 05:00|01/27/2015 05:00
1221|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 05:00|01/27/2015 05:00
1222|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 06:00|01/27/2015 06:00
1223|3|Yellow Cab|38.44|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20017|Washington|DC|20032|NULL|NULL|||||||N|01/29/2015 08:00|01/29/2015 08:00
1224|3|Yellow Cab|23.05|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20019|Washington|DC|20017|NULL|NULL|||||||N|01/29/2015 08:00|01/29/2015 08:00
1225|3|Yellow Cab|14.95|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20019|NULL|NULL|||||||N|01/29/2015 09:00|01/29/2015 09:00
1226|3|Yellow Cab|18.19|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20037|NULL|NULL|||||||N|01/29/2015 09:00|01/29/2015 09:00
1227|3|Yellow Cab|15.76|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20017|Washington|DC|20010|NULL|NULL|||||||N|01/29/2015 10:00|01/29/2015 10:00
1228|3|Yellow Cab|27.02|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20010|NULL|NULL|00000|NULL|NULL|||||||N|01/29/2015 12:00|01/29/2015 13:00
1229|3|Yellow Cab|32.23|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20017|NULL|NULL|00000|NULL|NULL|||||||N|01/29/2015 13:00|01/29/2015 14:00
1230|3|Yellow Cab|9.28|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20019|NULL|NULL|||||||N|01/29/2015 16:00|01/29/2015 16:00
1231|3|Yellow Cab|4.33|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20001|Washington|DC|20019|NULL|NULL|||||||N|01/29/2015 15:00|01/29/2015 15:00
1232|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20422|Washington|DC|20011|NULL|NULL|||||||N|01/29/2015 15:00|01/29/2015 15:00
1233|3|Yellow Cab|11.09|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20011|NULL|NULL|00000|NULL|NULL|||||||N|01/26/2015 16:00|01/29/2015 16:00
1234|3|Yellow Cab|33.85|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20011|NULL|NULL|00000|NULL|NULL|||||||N|01/29/2015 17:00|01/29/2015 18:00
1235|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 12:00|01/28/2015 12:00
1236|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 13:00|01/28/2015 13:00
1237|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 14:00|01/28/2015 14:00
1238|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 14:00|01/28/2015 14:00
1239|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 14:00|01/28/2015 14:00
1240|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 14:00|01/28/2015 14:00
1241|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 16:00|01/28/2015 16:00
1242|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 15:00
1243|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 19:00|01/28/2015 19:00
1283|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 15:00
1284|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 15:00
1285|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 16:00|01/28/2015 16:00
1286|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 17:00|01/28/2015 17:00
1287|3|Yellow Cab|13.60|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20001|Washington|DC|20010|NULL|NULL|||||||N|01/26/2015 10:00|01/26/2015 10:00
1288|3|Yellow Cab|7.12|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20018|NULL|NULL|00000|NULL|NULL|||||||N|01/27/2015 11:00|01/26/2015 11:00
1289|3|Yellow Cab|13.33|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20010|Washington|DC|20001|NULL|NULL|||||||N|01/26/2015 15:00|01/26/2015 15:00
1290|3|Yellow Cab|8.93|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20003|NULL|NULL|||||||N|01/26/2015 15:00|01/26/2015 15:00
1291|3|Yellow Cab|11.98|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20020|NULL|NULL|||||||N|01/26/2015 15:00|01/26/2015 15:00
1292|3|Yellow Cab|14.14|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20002|NULL|NULL|||||||N|01/26/2015 15:00|01/26/2015 15:00
1293|3|Yellow Cab|20.84|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|NULL|NULL|00000|NULL|NULL|||||||N|01/26/2015 20:00|01/26/2015 20:00
1294|3|Yellow Cab|11.44|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/28/2015 04:00|01/28/2015 05:00
1295|3|Yellow Cab|33.31|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20032|Washington|DC|20018|NULL|NULL|||||||N|01/28/2015 05:00|01/28/2015 05:00
1296|3|Yellow Cab|8.47|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20018|NULL|NULL|||||||N|01/28/2015 05:00|01/28/2015 05:00
1303|3|Yellow Cab|12.52|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20010|Washington|DC|20001|NULL|NULL|||||||N|01/30/2015 15:00|01/30/2015 15:00
1304|3|Yellow Cab|10.63|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20003|NULL|NULL|||||||N|01/30/2015 14:00|01/30/2015 14:00
1305|3|Yellow Cab|10.09|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20020|NULL|NULL|||||||N|01/30/2015 15:00|01/30/2015 15:00
1306|3|Yellow Cab|14.41|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20002|NULL|NULL|||||||N|01/30/2015 15:00|01/30/2015 16:00
1307|3|Yellow Cab|19.00|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 20:00|01/30/2015 20:00
1308|3|Yellow Cab|15.25|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20010|Washington|DC|20011|NULL|NULL|||||||N|01/31/2015 07:00|01/31/2015 07:00
1309|1|Hitch|6.12|0.00|0.25|1.25|0.00|6.12|2|Washington|DC|20001|Washington|DC|20001|1|4|38.90324|-77.025018|900 - 999 BLOCK OF MASSACHUSETTS AVENUE NW|38.900338|-77.023967|800 - 899 BLOCK OF 9TH STREET NW|N|01/12/2015 12:00|01/12/2015 12:00
1310|1|Hitch|6.12|0.00|0.25|1.25|0.00|6.12|2|Washington|DC|20036|Washington|DC|20037|0|4|38.907243|-77.042754|1800 - 1899 BLOCK OF N STREET NW|38.90451|-77.048813|1100 - 1199 BLOCK OF 22ND STREET NW|N|01/12/2015 12:00|01/12/2015 12:00
1311|1|Hitch|18.89|0.00|0.25|0.25|0.00|18.89|2|Washington|DC|20008|Bethesda|MD|20814|6|22|38.925704|-77.054005|2600 - 2699 BLOCK OF WOODLEY ROAD NW||||N|01/12/2015 12:00|01/12/2015 12:00
1312|1|Hitch|7.47|0.00|0.25|1.25|0.00|7.47|2|Washington|DC|20004|Washington|DC|20223|1|5|38.90324|-77.025018|900 - 999 BLOCK OF MASSACHUSETTS AVENUE NW|38.896114|-77.030801|1300 - 1399 BLOCK OF PENNSYLVANIA AVENUE NW|N|01/12/2015 12:00|01/12/2015 12:00
1313|1|Hitch|14.06|0.00|0.25|3.25|0.00|14.06|2|Washington|DC|20009|Washington|DC|20045|4|8||||38.896727|-77.031967|500 - 599 BLOCK OF 14TH STREET NW|Y|01/12/2015 12:00|01/12/2015 12:00
1314|1|Hitch|7.55|0.00|0.25|0.25|0.00|7.55|2|Washington|DC|20005|Washington|DC|20001|1|8|38.906444|-77.029622|1200 - 1299 BLOCK OF 13TH STREET NW|38.895462|-77.019902|400 - 499 BLOCK OF 6TH STREET NW|N|01/12/2015 12:00|01/12/2015 12:00
1315|1|Hitch|9.17|0.00|0.25|0.25|0.00|9.17|2|Washington|DC|20005|Washington|DC|20036|2|11|38.895235|-77.028864|1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW|38.9047|-77.043453|1100 - 1199 BLOCK OF 19TH STREET NW|N|01/12/2015 12:00|01/12/2015 12:00
1316|1|Hitch|5.66|0.00|0.25|0.25|0.00|5.66|2|Washington|DC|20005|Washington|DC|20268|0|5|38.898311|-77.030788|1300 - 1399 BLOCK OF G STREET NW|38.901805|-77.024996|900 - 999 BLOCK OF NEW YORK AVENUE NW|N|01/12/2015 12:00|01/12/2015 12:00
1317|1|Hitch|7.28|0.00|0.25|0.25|0.00|7.28|2|Washington|DC|20024|Washington|DC|20002|1|7|38.886039|-77.018731|400 - 599 BLOCK OF C STREET SW|38.896039|-77.007142|40 - 49 BLOCK OF COLUMBUS CIRCLE NE|N|01/12/2015 12:00|01/12/2015 12:00
1318|3|Yellow Cab|23.86|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 17:00|01/31/2015 17:00
1332|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 14:00|01/30/2015 14:00
1333|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 11:00|01/30/2015 11:00
1334|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 11:00|01/30/2015 11:00
1335|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 12:00|01/30/2015 12:00
1336|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 13:00|01/30/2015 13:00
1337|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 13:00|01/30/2015 13:00
1338|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 13:00|01/30/2015 13:00
1339|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 14:00|01/30/2015 14:00
1340|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 14:00|01/30/2015 14:00
1341|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 15:00|01/30/2015 15:00
1342|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 16:00|01/30/2015 16:00
1343|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 19:00|01/30/2015 19:00
1344|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/30/2015 20:00|01/30/2015 20:00
1345|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 07:00|01/31/2015 07:00
1346|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 05:00|01/31/2015 05:00
1347|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 05:00|01/31/2015 05:00
1348|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 06:00|01/31/2015 06:00
1349|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 09:00|01/31/2015 09:00
1350|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 10:00|01/31/2015 10:00
1351|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 11:00|01/31/2015 11:00
1352|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 12:00|01/31/2015 12:00
1353|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 12:00|01/31/2015 12:00
1354|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 14:00|01/31/2015 14:00
1355|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 18:00|01/31/2015 18:00
